ID,target
20597,0
20598,0
20599,0
20600,0
20601,0
20602,0
20603,0
20604,0
20605,0
20606,0
20607,1
20608,0
20609,0
20610,0
20611,0
20612,1
20613,0
20614,0
20615,0
20616,0
20617,0
20618,0
20619,0
20620,0
20621,0
20622,0
20623,0
20624,0
20625,0
20626,0
20627,0
20628,0
20629,0
20630,0
20631,0
20632,0
20633,0
20634,0
20635,0
20636,0
20637,0
20638,0
20639,0
20640,0
20641,0
20642,0
20643,0
20644,0
20645,0
20646,0
20647,0
20648,0
20649,0
20650,0
20651,0
20652,0
20653,0
20654,0
20655,0
20656,1
20657,0
20658,0
20659,0
20660,0
20661,0
20662,0
20663,0
20664,1
20665,0
20666,1
20667,0
20668,0
20669,0
20670,0
20671,0
20672,0
20673,0
20674,1
20675,0
20676,0
20677,0
20678,0
20679,0
20680,0
20681,0
20682,0
20683,0
20684,0
20685,0
20686,0
20687,0
20688,0
20689,0
20690,1
20691,0
20692,0
20693,0
20694,0
20695,0
20696,0
20697,1
20698,0
20699,0
20700,0
20701,1
20702,0
20703,0
20704,0
20705,0
20706,0
20707,0
20708,0
20709,0
20710,1
20711,0
20712,0
20713,1
20714,0
20715,0
20716,0
20717,1
20718,0
20719,0
20720,0
20721,0
20722,1
20723,0
20724,1
20725,1
20726,1
20727,0
20728,0
20729,1
20730,1
20731,0
20732,0
20733,0
20734,1
20735,0
20736,0
20737,0
20738,1
20739,1
20740,0
20741,1
20742,1
20743,1
20744,0
20745,1
20746,1
20747,0
20748,0
20749,0
20750,0
20751,0
20752,1
20753,1
20754,0
20755,0
20756,0
20757,0
20758,0
20759,1
20760,0
20761,0
20762,0
20763,0
20764,0
20765,0
20766,0
20767,1
20768,1
20769,1
20770,0
20771,0
20772,1
20773,0
20774,0
20775,0
20776,0
20777,1
20778,0
20779,0
20780,1
20781,0
20782,0
20783,0
20784,1
20785,1
20786,0
20787,1
20788,1
20789,0
20790,0
20791,0
20792,1
20793,0
20794,0
20795,0
20796,0
20797,0
20798,0
20799,0
20800,1
20801,0
20802,1
20803,0
20804,1
20805,0
20806,0
20807,0
20808,0
20809,1
20810,1
20811,0
20812,1
20813,0
20814,0
20815,0
20816,1
20817,1
20818,0
20819,1
20820,1
20821,0
20822,0
20823,0
20824,0
20825,0
20826,0
20827,0
20828,0
20829,0
20830,1
20831,1
20832,0
20833,1
20834,1
20835,1
20836,1
20837,0
20838,0
20839,0
20840,1
20841,0
20842,0
20843,0
20844,0
20845,1
20846,0
20847,1
20848,1
20849,0
20850,0
20851,1
20852,0
20853,0
20854,0
20855,0
20856,0
20857,0
20858,0
20859,1
20860,0
20861,0
20862,1
20863,0
20864,0
20865,1
20866,1
20867,0
20868,0
20869,0
20870,0
20871,0
20872,0
20873,0
20874,0
20875,0
20876,0
20877,0
20878,0
20879,0
20880,1
20881,1
20882,0
20883,0
20884,0
20885,0
20886,0
20887,1
20888,0
20889,0
20890,0
20891,0
20892,0
20893,0
20894,0
20895,0
20896,1
20897,0
20898,0
20899,0
20900,1
20901,0
20902,0
20903,0
20904,0
20905,0
20906,0
20907,0
20908,0
20909,0
20910,0
20911,0
20912,0
20913,0
20914,0
20915,0
20916,1
20917,0
20918,0
20919,0
20920,0
20921,0
20922,0
20923,0
20924,1
20925,0
20926,0
20927,0
20928,0
20929,1
20930,0
20931,0
20932,0
20933,1
20934,1
20935,1
20936,0
20937,0
20938,0
20939,1
20940,0
20941,0
20942,0
20943,0
20944,0
20945,0
20946,0
20947,0
20948,0
20949,1
20950,0
20951,1
20952,0
20953,0
20954,0
20955,1
20956,0
20957,0
20958,0
20959,0
20960,1
20961,1
20962,1
20963,0
20964,0
20965,0
20966,0
20967,0
20968,0
20969,0
20970,1
20971,1
20972,0
20973,0
20974,0
20975,0
20976,1
20977,0
20978,0
20979,0
20980,0
20981,1
20982,0
20983,0
20984,0
20985,1
20986,0
20987,0
20988,1
20989,0
20990,1
20991,0
20992,0
20993,0
20994,0
20995,0
20996,0
20997,1
20998,0
20999,1
